Transaction ID,Account Id,Transaction Amount,Transaction Date,Transaction Type,Location,Device Id,IP Address,Merchant Id,Channel,Customer Age,Customer Occupation,Transaction Duration,Login Attempts,Account Balance,Previous Transaction Date
TRX00703,ACC055,33.77837927485404,2025-10-20 12:00:00,Deposit,Bali,DEV3,10.0.0.1,M004,Mobile Banking,39,Karyawan Swasta,291,2,43623005.99704486,2025-10-18 12:00:00
TRX00704,ACC032,1370.640928470437,2025-10-20 22:00:00,Withdrawal,Medan,DEV4,10.0.0.1,M003,ATM,42,PNS,128,1,2474401.30805101,2025-10-14 22:00:00
TRX00705,ACC051,101.50597207844109,2025-10-21 08:00:00,Transfer,Bandung,DEV4,172.16.0.1,M002,Internet Banking,36,Pelajar,143,1,19334974.691516798,2025-10-18 08:00:00
TRX00706,ACC044,24.006174758743224,2025-10-21 18:00:00,Payment,Medan,DEV2,10.0.0.1,M003,Mobile Banking,48,Wiraswasta,138,2,7996213.016581609,2025-10-18 18:00:00
TRX00707,ACC082,34.93166128458619,2025-10-22 04:00:00,Withdrawal,Medan,DEV1,10.0.0.1,M001,ATM,43,Karyawan Swasta,17,4,34798177.1115203,2025-10-13 04:00:00
TRX00708,ACC070,77.848532411498,2025-10-22 14:00:00,Payment,Bali,DEV2,10.0.0.1,M004,ATM,59,Pelajar,60,2,5375655.56551363,2025-10-15 14:00:00
TRX00709,ACC018,159.87108644028547,2025-10-23 00:00:00,Payment,Surabaya,DEV3,192.168.1.1,M004,ATM,58,Karyawan Swasta,290,4,33273907.1531542,2025-10-18 00:00:00
TRX00710,ACC083,116.51076620612082,2025-10-23 10:00:00,Transfer,Medan,DEV4,172.16.0.1,M004,Internet Banking,53,Wiraswasta,184,3,14380425.452815576,2025-10-16 10:00:00
TRX00711,ACC022,17.832049513467922,2025-10-23 20:00:00,Withdrawal,Bali,DEV2,10.0.0.1,M004,Internet Banking,40,Karyawan Swasta,192,2,10025949.005487513,2025-10-14 20:00:00
TRX00712,ACC037,915.9617569779144,2025-10-24 06:00:00,Deposit,Surabaya,DEV2,10.0.0.1,M002,ATM,64,PNS,201,2,46823992.63546677,2025-10-23 06:00:00
TRX00713,ACC096,118.40265199964804,2025-10-24 16:00:00,Payment,Bandung,DEV4,172.16.0.1,M002,ATM,30,PNS,258,4,1024376.3796231978,2025-10-17 16:00:00
TRX00714,ACC056,50.874876467065576,2025-10-25 02:00:00,Payment,Bandung,DEV4,10.0.0.1,M003,ATM,42,Karyawan Swasta,244,4,21945085.86728949,2025-10-19 02:00:00
TRX00715,ACC059,784.8193335687422,2025-10-25 12:00:00,Deposit,Jakarta,DEV4,192.168.1.1,M002,ATM,19,Wiraswasta,92,2,1179186.9238435098,2025-10-16 12:00:00
TRX00716,ACC003,25.15082546306575,2025-10-25 22:00:00,Withdrawal,Bali,DEV3,10.0.0.1,M001,ATM,19,Wiraswasta,102,1,24231293.100406017,2025-10-24 22:00:00
TRX00717,ACC028,12.892744672257676,2025-10-26 08:00:00,Payment,Surabaya,DEV4,192.168.1.1,M001,ATM,33,PNS,277,1,25102264.151941467,2025-10-22 08:00:00
TRX00718,ACC074,1000.9763672524496,2025-10-26 18:00:00,Payment,Medan,DEV1,192.168.1.1,M004,Mobile Banking,26,Wiraswasta,129,1,16150957.322597876,2025-10-17 18:00:00
TRX00719,ACC035,2532.802748592912,2025-10-27 04:00:00,Payment,Bandung,DEV2,10.0.0.1,M001,ATM,45,Karyawan Swasta,80,3,6694872.698498681,2025-10-23 04:00:00
TRX00720,ACC061,74.20681349404697,2025-10-27 14:00:00,Withdrawal,Surabaya,DEV4,172.16.0.1,M003,Internet Banking,30,Pelajar,26,3,18881738.132950317,2025-10-24 14:00:00
TRX00721,ACC093,138.524192868551,2025-10-28 00:00:00,Withdrawal,Bali,DEV4,192.168.1.1,M002,Internet Banking,52,Karyawan Swasta,262,4,33645920.70263505,2025-10-19 00:00:00
TRX00722,ACC054,26.575850519661014,2025-10-28 10:00:00,Deposit,Jakarta,DEV3,172.16.0.1,M002,Internet Banking,58,PNS,131,3,39141550.85135851,2025-10-26 10:00:00
TRX00723,ACC063,149.64096007613284,2025-10-28 20:00:00,Withdrawal,Bandung,DEV3,10.0.0.1,M002,ATM,30,PNS,19,1,26584455.0591683,2025-10-24 20:00:00
TRX00724,ACC079,72.70732270285785,2025-10-29 06:00:00,Withdrawal,Surabaya,DEV2,192.168.1.1,M001,Internet Banking,48,PNS,296,2,29532736.282543804,2025-10-23 06:00:00
TRX00725,ACC097,127.33320854787837,2025-10-29 16:00:00,Transfer,Surabaya,DEV1,10.0.0.1,M002,Mobile Banking,38,Wiraswasta,282,3,10110756.91912017,2025-10-27 16:00:00
TRX00726,ACC007,274.20817519405773,2025-10-30 02:00:00,Deposit,Surabaya,DEV2,172.16.0.1,M004,ATM,49,Karyawan Swasta,219,3,14437783.628059708,2025-10-22 02:00:00
TRX00727,ACC076,28.58213244626881,2025-10-30 12:00:00,Payment,Bali,DEV4,10.0.0.1,M004,Internet Banking,51,Pelajar,227,1,8178590.941612685,2025-10-22 12:00:00
TRX00728,ACC049,86.25284071120187,2025-10-30 22:00:00,Withdrawal,Bali,DEV1,10.0.0.1,M004,Mobile Banking,25,Karyawan Swasta,250,3,12539837.965230105,2025-10-29 22:00:00
TRX00729,ACC094,9.917767715878254,2025-10-31 08:00:00,Payment,Bali,DEV1,192.168.1.1,M001,Mobile Banking,58,Pelajar,209,4,11321850.333254036,2025-10-28 08:00:00
TRX00730,ACC085,87.14026605109298,2025-10-31 18:00:00,Payment,Medan,DEV1,10.0.0.1,M002,Internet Banking,65,Karyawan Swasta,225,2,26020494.440922756,2025-10-22 18:00:00
TRX00731,ACC031,129.00470720078556,2025-11-01 04:00:00,Transfer,Surabaya,DEV1,10.0.0.1,M001,Mobile Banking,19,PNS,214,1,28178168.9139574,2025-10-27 04:00:00
TRX00732,ACC058,209.2382673093998,2025-11-01 14:00:00,Withdrawal,Bandung,DEV2,10.0.0.1,M002,Internet Banking,55,Pelajar,225,4,47252876.29899307,2025-10-26 14:00:00
TRX00733,ACC061,212.58986871122585,2025-11-02 00:00:00,Deposit,Bali,DEV3,192.168.1.1,M003,Mobile Banking,49,Karyawan Swasta,89,1,9858975.290366,2025-10-29 00:00:00
TRX00734,ACC024,575.8712584654395,2025-11-02 10:00:00,Withdrawal,Bali,DEV3,172.16.0.1,M003,ATM,57,Wiraswasta,276,4,32119617.937058646,2025-10-31 10:00:00
TRX00735,ACC020,14.739046858825038,2025-11-02 20:00:00,Payment,Surabaya,DEV4,172.16.0.1,M001,ATM,45,Wiraswasta,44,2,40881237.52247739,2025-10-25 20:00:00
TRX00736,ACC037,15.967963840591985,2025-11-03 06:00:00,Deposit,Bali,DEV3,10.0.0.1,M004,ATM,54,Karyawan Swasta,298,2,28056049.04277432,2025-10-28 06:00:00
TRX00737,ACC004,328.1388705447346,2025-11-03 16:00:00,Withdrawal,Medan,DEV3,192.168.1.1,M001,ATM,58,PNS,27,4,12824682.259803677,2025-10-29 16:00:00
TRX00738,ACC092,6.969601743622872,2025-11-04 02:00:00,Payment,Medan,DEV3,10.0.0.1,M004,ATM,18,Pelajar,174,4,13201256.47799801,2025-10-26 02:00:00
TRX00739,ACC020,195.3807693948046,2025-11-04 12:00:00,Payment,Bali,DEV3,172.16.0.1,M002,Internet Banking,58,Karyawan Swasta,22,4,2058727.3482428954,2025-11-03 12:00:00
TRX00740,ACC060,25.268551292592637,2025-11-04 22:00:00,Transfer,Surabaya,DEV4,192.168.1.1,M004,ATM,27,Wiraswasta,211,4,15341666.904769236,2025-10-30 22:00:00
TRX00741,ACC024,1570.6140890283991,2025-11-05 08:00:00,Transfer,Surabaya,DEV2,172.16.0.1,M004,ATM,21,Pelajar,238,4,37255723.58226867,2025-10-30 08:00:00
TRX00742,ACC050,216.08646134395005,2025-11-05 18:00:00,Transfer,Surabaya,DEV1,172.16.0.1,M002,ATM,52,Wiraswasta,10,4,2471136.084634808,2025-10-31 18:00:00
TRX00743,ACC049,106.83290415668284,2025-11-06 04:00:00,Payment,Jakarta,DEV3,192.168.1.1,M003,ATM,27,Wiraswasta,226,2,11042834.59699105,2025-10-31 04:00:00
TRX00744,ACC051,935.9680260665102,2025-11-06 14:00:00,Withdrawal,Bali,DEV2,192.168.1.1,M002,Mobile Banking,64,Karyawan Swasta,43,4,35341001.676735915,2025-10-31 14:00:00
TRX00745,ACC096,30.11119381440524,2025-11-07 00:00:00,Transfer,Surabaya,DEV3,10.0.0.1,M001,ATM,28,Wiraswasta,275,3,39154312.984861545,2025-10-31 00:00:00
TRX00746,ACC036,40.04026404149816,2025-11-07 10:00:00,Withdrawal,Medan,DEV3,10.0.0.1,M001,ATM,31,Pelajar,137,2,22820388.662090227,2025-11-03 10:00:00
TRX00747,ACC098,22.37216941390891,2025-11-07 20:00:00,Transfer,Bandung,DEV1,172.16.0.1,M001,Internet Banking,55,PNS,221,1,34933909.49008458,2025-10-30 20:00:00
TRX00748,ACC066,40.54616333707239,2025-11-08 06:00:00,Deposit,Bandung,DEV1,192.168.1.1,M001,Mobile Banking,29,Karyawan Swasta,272,2,19458813.215879112,2025-11-01 06:00:00
TRX00749,ACC079,162.66183502863424,2025-11-08 16:00:00,Deposit,Surabaya,DEV1,192.168.1.1,M001,Internet Banking,62,Pelajar,89,1,8079670.926703963,2025-10-30 16:00:00
TRX00750,ACC034,311.3531529553288,2025-11-09 02:00:00,Transfer,Bandung,DEV3,10.0.0.1,M003,ATM,34,Karyawan Swasta,174,1,19967659.726793036,2025-11-02 02:00:00
TRX00751,ACC036,627.744055244198,2025-11-09 12:00:00,Payment,Bandung,DEV3,172.16.0.1,M003,Internet Banking,33,Wiraswasta,261,3,29040394.22813683,2025-11-06 12:00:00
TRX00752,ACC006,9.611054338899839,2025-11-09 22:00:00,Transfer,Jakarta,DEV3,172.16.0.1,M004,Internet Banking,52,Wiraswasta,21,4,47407858.76445922,2025-11-06 22:00:00
TRX00753,ACC039,114.68686716256332,2025-11-10 08:00:00,Transfer,Medan,DEV1,10.0.0.1,M001,ATM,19,Pelajar,221,4,3530672.5092249983,2025-11-02 08:00:00
TRX00754,ACC042,28.15579523533112,2025-11-10 18:00:00,Payment,Medan,DEV4,192.168.1.1,M002,Mobile Banking,28,Pelajar,291,2,25418965.282863535,2025-11-05 18:00:00
TRX00755,ACC058,109.0786697546548,2025-11-11 04:00:00,Deposit,Jakarta,DEV2,10.0.0.1,M001,Mobile Banking,58,PNS,121,4,16513096.932715146,2025-11-07 04:00:00
TRX00756,ACC012,4920.893359761753,2025-11-11 14:00:00,Withdrawal,Jakarta,DEV4,10.0.0.1,M003,Internet Banking,20,Pelajar,220,3,25464753.54440706,2025-11-03 14:00:00
TRX00757,ACC003,229.93407628716258,2025-11-12 00:00:00,Transfer,Bandung,DEV3,10.0.0.1,M001,ATM,46,Pelajar,248,2,1296374.8240889306,2025-11-06 00:00:00
TRX00758,ACC018,572.0334431535736,2025-11-12 10:00:00,Payment,Bali,DEV3,10.0.0.1,M003,Internet Banking,35,Karyawan Swasta,277,2,15719965.199608909,2025-11-10 10:00:00
TRX00759,ACC040,2810.2729932775947,2025-11-12 20:00:00,Transfer,Bandung,DEV4,192.168.1.1,M004,Internet Banking,37,Wiraswasta,67,2,41011420.56159755,2025-11-08 20:00:00
TRX00760,ACC021,805.1570606313497,2025-11-13 06:00:00,Payment,Jakarta,DEV3,10.0.0.1,M004,Internet Banking,64,Pelajar,43,4,27741692.519346412,2025-11-09 06:00:00
TRX00761,ACC015,75.80227311092936,2025-11-13 16:00:00,Withdrawal,Medan,DEV2,192.168.1.1,M004,ATM,31,PNS,272,4,22584066.39152426,2025-11-07 16:00:00
TRX00762,ACC097,21.89485921323209,2025-11-14 02:00:00,Withdrawal,Bandung,DEV3,10.0.0.1,M003,ATM,51,Pelajar,44,4,14347701.078595445,2025-11-08 02:00:00
TRX00763,ACC099,141.8519056914999,2025-11-14 12:00:00,Deposit,Bali,DEV2,172.16.0.1,M001,Mobile Banking,66,Wiraswasta,280,2,14972321.88728866,2025-11-13 12:00:00
TRX00764,ACC026,63.33520423900769,2025-11-14 22:00:00,Payment,Bandung,DEV4,192.168.1.1,M001,ATM,48,Pelajar,236,2,19216761.536170166,2025-11-06 22:00:00
TRX00765,ACC008,15.077718681548296,2025-11-15 08:00:00,Payment,Surabaya,DEV4,172.16.0.1,M002,Internet Banking,57,Karyawan Swasta,34,1,41794978.427231565,2025-11-09 08:00:00
TRX00766,ACC094,213.0203063057646,2025-11-15 18:00:00,Deposit,Bandung,DEV3,10.0.0.1,M003,Internet Banking,59,Wiraswasta,243,1,48363939.019732594,2025-11-12 18:00:00
TRX00767,ACC087,221.1473999049019,2025-11-16 04:00:00,Deposit,Jakarta,DEV2,10.0.0.1,M002,Mobile Banking,35,Pelajar,68,4,21988903.52938369,2025-11-07 04:00:00
TRX00768,ACC042,2108.3797708716656,2025-11-16 14:00:00,Payment,Medan,DEV3,10.0.0.1,M004,ATM,47,Karyawan Swasta,260,2,19728306.653513316,2025-11-14 14:00:00
TRX00769,ACC044,86.25908612543458,2025-11-17 00:00:00,Deposit,Medan,DEV1,192.168.1.1,M001,Internet Banking,42,Wiraswasta,95,4,42342883.71341115,2025-11-09 00:00:00
TRX00770,ACC014,225.9202550975531,2025-11-17 10:00:00,Withdrawal,Jakarta,DEV1,172.16.0.1,M003,Mobile Banking,36,Pelajar,260,4,21402575.49975155,2025-11-14 10:00:00
TRX00771,ACC078,54.694977049595714,2025-11-17 20:00:00,Transfer,Surabaya,DEV1,192.168.1.1,M002,Mobile Banking,25,Karyawan Swasta,189,1,27645706.797552995,2025-11-12 20:00:00
TRX00772,ACC002,549.9097347054477,2025-11-18 06:00:00,Withdrawal,Jakarta,DEV1,192.168.1.1,M002,Internet Banking,45,PNS,216,3,11623989.063477347,2025-11-12 06:00:00
TRX00773,ACC037,123.10938950582947,2025-11-18 16:00:00,Deposit,Bandung,DEV3,10.0.0.1,M002,Internet Banking,25,Karyawan Swasta,158,4,37200776.535375856,2025-11-12 16:00:00
TRX00774,ACC069,25.562146036413633,2025-11-19 02:00:00,Payment,Jakarta,DEV1,172.16.0.1,M001,ATM,48,PNS,80,3,26646217.081712015,2025-11-15 02:00:00
TRX00775,ACC038,145.44416503554774,2025-11-19 12:00:00,Payment,Jakarta,DEV2,10.0.0.1,M001,Mobile Banking,20,Pelajar,130,3,40470824.056993045,2025-11-16 12:00:00
TRX00776,ACC041,266.60931479425346,2025-11-19 22:00:00,Withdrawal,Surabaya,DEV4,192.168.1.1,M001,Internet Banking,20,Karyawan Swasta,262,2,39058563.22843062,2025-11-15 22:00:00
TRX00777,ACC062,217.65474767779213,2025-11-20 08:00:00,Payment,Bandung,DEV4,10.0.0.1,M003,Mobile Banking,61,PNS,102,2,10828737.936674425,2025-11-19 08:00:00
TRX00778,ACC060,712.5464287971204,2025-11-20 18:00:00,Deposit,Bali,DEV1,172.16.0.1,M001,ATM,39,Wiraswasta,265,4,35810213.972832344,2025-11-16 18:00:00
TRX00779,ACC014,16.91017381926488,2025-11-21 04:00:00,Withdrawal,Bali,DEV1,10.0.0.1,M003,Internet Banking,34,Karyawan Swasta,263,1,40022714.95677343,2025-11-20 04:00:00
TRX00780,ACC089,41.92515962002797,2025-11-21 14:00:00,Payment,Medan,DEV1,172.16.0.1,M002,ATM,53,Pelajar,297,1,17370751.315041516,2025-11-20 14:00:00
TRX00781,ACC084,387.4864954340389,2025-11-22 00:00:00,Transfer,Jakarta,DEV3,172.16.0.1,M002,Mobile Banking,34,Wiraswasta,68,4,8713194.733823499,2025-11-16 00:00:00
TRX00782,ACC002,50.00367651667347,2025-11-22 10:00:00,Transfer,Medan,DEV4,10.0.0.1,M004,ATM,31,PNS,78,4,231344.56342145018,2025-11-17 10:00:00
TRX00783,ACC070,212.87536934109738,2025-11-22 20:00:00,Deposit,Surabaya,DEV1,192.168.1.1,M001,ATM,68,Karyawan Swasta,95,1,22600092.289348092,2025-11-18 20:00:00
TRX00784,ACC017,3.9368547939948555,2025-11-23 06:00:00,Payment,Bali,DEV2,10.0.0.1,M002,Mobile Banking,26,Karyawan Swasta,283,3,17686393.303788196,2025-11-20 06:00:00
TRX00785,ACC089,8724.756675346633,2025-11-23 16:00:00,Deposit,Jakarta,DEV1,192.168.1.1,M001,ATM,47,Pelajar,236,4,27790000.707887907,2025-11-22 16:00:00
TRX00786,ACC028,99.02993742601137,2025-11-24 02:00:00,Withdrawal,Surabaya,DEV4,192.168.1.1,M003,Mobile Banking,38,Wiraswasta,90,3,9483250.52018041,2025-11-18 02:00:00
TRX00787,ACC066,889.7445419273254,2025-11-24 12:00:00,Transfer,Surabaya,DEV1,10.0.0.1,M002,Internet Banking,29,Karyawan Swasta,123,4,42997310.82855711,2025-11-22 12:00:00
TRX00788,ACC035,89.53711764741486,2025-11-24 22:00:00,Withdrawal,Jakarta,DEV4,192.168.1.1,M001,Mobile Banking,54,Karyawan Swasta,193,4,12961985.259842671,2025-11-16 22:00:00
TRX00789,ACC005,276.4549264692552,2025-11-25 08:00:00,Payment,Surabaya,DEV1,192.168.1.1,M002,Mobile Banking,49,Wiraswasta,289,3,11398837.293873733,2025-11-20 08:00:00
TRX00790,ACC065,1391.1408842679912,2025-11-25 18:00:00,Deposit,Jakarta,DEV2,10.0.0.1,M002,Internet Banking,28,Karyawan Swasta,63,3,24087631.41856936,2025-11-18 18:00:00
TRX00791,ACC040,852.9569086551948,2025-11-26 04:00:00,Deposit,Jakarta,DEV1,10.0.0.1,M001,Mobile Banking,37,Wiraswasta,206,1,24992666.084839284,2025-11-24 04:00:00
TRX00792,ACC076,109.21490323089806,2025-11-26 14:00:00,Deposit,Bandung,DEV2,10.0.0.1,M002,Internet Banking,52,Wiraswasta,189,4,10832752.916376133,2025-11-18 14:00:00
TRX00793,ACC056,121.16079066250134,2025-11-27 00:00:00,Withdrawal,Medan,DEV2,192.168.1.1,M002,Internet Banking,64,Wiraswasta,231,2,13665850.263623197,2025-11-25 00:00:00
TRX00794,ACC036,668.7095699779459,2025-11-27 10:00:00,Transfer,Surabaya,DEV1,172.16.0.1,M002,Mobile Banking,63,Pelajar,283,2,8568291.433846721,2025-11-23 10:00:00
TRX00795,ACC045,4914.113285452102,2025-11-27 20:00:00,Withdrawal,Surabaya,DEV2,192.168.1.1,M002,ATM,28,Wiraswasta,253,4,35951162.898326024,2025-11-26 20:00:00
TRX00796,ACC023,198.03108465878222,2025-11-28 06:00:00,Withdrawal,Bandung,DEV3,172.16.0.1,M003,ATM,69,Wiraswasta,163,4,38527442.65957869,2025-11-23 06:00:00
TRX00797,ACC047,2795.0225703401493,2025-11-28 16:00:00,Payment,Bandung,DEV1,10.0.0.1,M002,Internet Banking,25,PNS,282,4,23170192.023218203,2025-11-19 16:00:00
TRX00798,ACC031,103.3248991519452,2025-11-29 02:00:00,Payment,Bandung,DEV1,172.16.0.1,M004,ATM,21,PNS,144,3,35732942.43198237,2025-11-28 02:00:00
TRX00799,ACC011,618.8980421249452,2025-11-29 12:00:00,Payment,Bali,DEV2,10.0.0.1,M002,ATM,44,Pelajar,17,2,36823176.05767853,2025-11-20 12:00:00
TRX00800,ACC010,774.125219938779,2025-11-29 22:00:00,Transfer,Bali,DEV2,10.0.0.1,M001,Mobile Banking,61,Wiraswasta,137,2,6999948.831122649,2025-11-21 22:00:00
TRX00801,ACC067,80.24297700473285,2025-11-30 08:00:00,Transfer,Bali,DEV1,172.16.0.1,M004,Internet Banking,57,PNS,65,2,48312283.43924338,2025-11-24 08:00:00
TRX00802,ACC014,48.39434078940742,2025-11-30 18:00:00,Payment,Jakarta,DEV3,10.0.0.1,M003,Internet Banking,55,PNS,135,4,41069494.160111904,2025-11-23 18:00:00
TRX00803,ACC080,827.2308378189094,2025-12-01 04:00:00,Payment,Surabaya,DEV2,172.16.0.1,M004,Mobile Banking,64,Karyawan Swasta,168,3,10303724.713671593,2025-11-28 04:00:00
TRX00804,ACC074,66.86425999647935,2025-12-01 14:00:00,Transfer,Medan,DEV2,10.0.0.1,M004,ATM,47,Wiraswasta,68,4,9389635.283728905,2025-11-30 14:00:00
TRX00805,ACC093,38.80212957151708,2025-12-02 00:00:00,Deposit,Jakarta,DEV4,192.168.1.1,M004,Internet Banking,61,PNS,67,1,6370491.164421179,2025-11-27 00:00:00
TRX00806,ACC010,53.20012507088684,2025-12-02 10:00:00,Transfer,Surabaya,DEV3,192.168.1.1,M001,ATM,65,Pelajar,149,1,7005090.270841727,2025-11-30 10:00:00
TRX00807,ACC076,66.45865283193292,2025-12-02 20:00:00,Transfer,Surabaya,DEV3,10.0.0.1,M001,Internet Banking,65,Karyawan Swasta,185,2,37433273.77153194,2025-11-27 20:00:00
TRX00808,ACC094,536.424409722209,2025-12-03 06:00:00,Transfer,Bandung,DEV1,10.0.0.1,M001,Internet Banking,44,Karyawan Swasta,117,4,23535747.421886016,2025-11-25 06:00:00
TRX00809,ACC001,321.3606491039112,2025-12-03 16:00:00,Payment,Bandung,DEV3,172.16.0.1,M003,Internet Banking,38,Wiraswasta,220,1,39168415.21971937,2025-11-24 16:00:00
TRX00810,ACC005,434.1922320980318,2025-12-04 02:00:00,Deposit,Jakarta,DEV1,192.168.1.1,M001,Internet Banking,69,Wiraswasta,83,1,37338119.22807525,2025-12-02 02:00:00
TRX00811,ACC020,279.23946652503383,2025-12-04 12:00:00,Transfer,Bandung,DEV4,172.16.0.1,M001,ATM,37,Karyawan Swasta,176,4,30270174.40391056,2025-12-01 12:00:00
TRX00812,ACC008,60.900400839893344,2025-12-04 22:00:00,Payment,Surabaya,DEV3,10.0.0.1,M004,ATM,21,Pelajar,242,3,34349693.66827611,2025-12-01 22:00:00
TRX00813,ACC043,422.2739541511133,2025-12-05 08:00:00,Withdrawal,Bandung,DEV2,10.0.0.1,M001,ATM,28,Wiraswasta,191,4,1015950.6465191754,2025-12-04 08:00:00
TRX00814,ACC076,874.5248758992135,2025-12-05 18:00:00,Withdrawal,Bali,DEV4,172.16.0.1,M002,ATM,30,Wiraswasta,131,4,15657704.575570596,2025-11-27 18:00:00
TRX00815,ACC001,356.6499698469971,2025-12-06 04:00:00,Transfer,Bandung,DEV1,10.0.0.1,M001,Mobile Banking,26,Karyawan Swasta,212,3,31927326.74504457,2025-11-30 04:00:00
TRX00816,ACC057,291.33792855606663,2025-12-06 14:00:00,Withdrawal,Surabaya,DEV4,192.168.1.1,M003,Internet Banking,21,Karyawan Swasta,38,2,566313.1789635856,2025-11-28 14:00:00
TRX00817,ACC064,46.9657325046107,2025-12-07 00:00:00,Deposit,Jakarta,DEV1,172.16.0.1,M003,Internet Banking,29,Wiraswasta,211,2,1745549.489761411,2025-11-28 00:00:00
TRX00818,ACC084,203.9195632841429,2025-12-07 10:00:00,Withdrawal,Medan,DEV4,192.168.1.1,M002,Internet Banking,26,PNS,102,2,42609210.32527212,2025-12-02 10:00:00
TRX00819,ACC028,43.36436434706857,2025-12-07 20:00:00,Withdrawal,Bandung,DEV1,192.168.1.1,M003,Mobile Banking,30,Wiraswasta,185,3,34232840.59843438,2025-12-04 20:00:00
TRX00820,ACC037,143.15933101220153,2025-12-08 06:00:00,Deposit,Surabaya,DEV3,192.168.1.1,M003,ATM,65,PNS,220,1,13341949.682705164,2025-12-03 06:00:00
TRX00821,ACC047,12.674600638396212,2025-12-08 16:00:00,Transfer,Medan,DEV2,172.16.0.1,M004,Internet Banking,43,Karyawan Swasta,193,3,34429345.72192358,2025-12-03 16:00:00
TRX00822,ACC076,12.821999358217818,2025-12-09 02:00:00,Transfer,Medan,DEV1,10.0.0.1,M002,ATM,55,PNS,104,4,39643587.79004924,2025-12-04 02:00:00
TRX00823,ACC037,111.43355177870795,2025-12-09 12:00:00,Deposit,Bali,DEV4,192.168.1.1,M004,ATM,59,Pelajar,282,3,15409034.727194052,2025-12-06 12:00:00
TRX00824,ACC049,65.19224318236377,2025-12-09 22:00:00,Deposit,Medan,DEV1,192.168.1.1,M004,Mobile Banking,30,Karyawan Swasta,146,1,1898265.1372094539,2025-12-05 22:00:00
TRX00825,ACC044,174.19594568029657,2025-12-10 08:00:00,Deposit,Surabaya,DEV1,192.168.1.1,M001,Mobile Banking,56,Wiraswasta,246,1,46645678.32191795,2025-12-01 08:00:00
TRX00826,ACC056,121.24910293637309,2025-12-10 18:00:00,Withdrawal,Surabaya,DEV1,10.0.0.1,M002,ATM,45,Wiraswasta,274,4,17324473.93095196,2025-12-01 18:00:00
TRX00827,ACC028,155.2887334962835,2025-12-11 04:00:00,Deposit,Bandung,DEV4,10.0.0.1,M001,Internet Banking,36,Karyawan Swasta,144,2,5413439.987906848,2025-12-09 04:00:00
TRX00828,ACC079,369.7810832103079,2025-12-11 14:00:00,Payment,Bandung,DEV2,172.16.0.1,M001,Internet Banking,41,Karyawan Swasta,153,1,24643657.882518053,2025-12-03 14:00:00
TRX00829,ACC006,74.07636840375302,2025-12-12 00:00:00,Withdrawal,Bandung,DEV3,10.0.0.1,M004,Mobile Banking,36,Pelajar,28,1,38446543.00364028,2025-12-04 00:00:00
TRX00830,ACC061,106.78679563784294,2025-12-12 10:00:00,Transfer,Medan,DEV2,172.16.0.1,M003,Mobile Banking,66,Karyawan Swasta,240,1,11160200.999416202,2025-12-05 10:00:00
TRX00831,ACC020,1316.2365357482122,2025-12-12 20:00:00,Transfer,Medan,DEV1,172.16.0.1,M002,Mobile Banking,30,Wiraswasta,143,4,13547553.501654832,2025-12-04 20:00:00
TRX00832,ACC078,149.1013372044033,2025-12-13 06:00:00,Transfer,Bali,DEV4,172.16.0.1,M003,Mobile Banking,30,Pelajar,123,1,12211477.8412493,2025-12-10 06:00:00
TRX00833,ACC002,113.42981641266876,2025-12-13 16:00:00,Withdrawal,Bandung,DEV2,172.16.0.1,M004,Mobile Banking,45,Wiraswasta,148,2,49584485.33630074,2025-12-07 16:00:00
TRX00834,ACC073,167.96725488130983,2025-12-14 02:00:00,Payment,Jakarta,DEV1,172.16.0.1,M004,Mobile Banking,19,PNS,134,4,9950446.313154073,2025-12-13 02:00:00
TRX00835,ACC037,116.50724273654309,2025-12-14 12:00:00,Deposit,Bali,DEV3,192.168.1.1,M004,Mobile Banking,27,Karyawan Swasta,213,2,28818458.826609585,2025-12-07 12:00:00
TRX00836,ACC020,51.194984106175966,2025-12-14 22:00:00,Deposit,Jakarta,DEV3,10.0.0.1,M004,Internet Banking,39,PNS,70,1,46270705.61868252,2025-12-13 22:00:00
TRX00837,ACC026,33.213460955962965,2025-12-15 08:00:00,Transfer,Medan,DEV3,192.168.1.1,M004,Mobile Banking,30,Wiraswasta,259,1,7430138.787001184,2025-12-06 08:00:00
TRX00838,ACC029,47.221674361998986,2025-12-15 18:00:00,Transfer,Bali,DEV1,172.16.0.1,M004,Mobile Banking,26,PNS,22,2,48545624.47359824,2025-12-14 18:00:00
TRX00839,ACC001,549.7033560879191,2025-12-16 04:00:00,Withdrawal,Bali,DEV4,10.0.0.1,M003,Internet Banking,50,PNS,264,4,47379113.99634167,2025-12-15 04:00:00
TRX00840,ACC035,57.69336167425606,2025-12-16 14:00:00,Payment,Surabaya,DEV2,192.168.1.1,M001,Internet Banking,31,Wiraswasta,94,4,44240142.154207304,2025-12-09 14:00:00
TRX00841,ACC070,117.63811584106266,2025-12-17 00:00:00,Deposit,Medan,DEV3,192.168.1.1,M003,ATM,65,Wiraswasta,29,2,10806370.414367111,2025-12-15 00:00:00
TRX00842,ACC059,424.58169097621885,2025-12-17 10:00:00,Withdrawal,Medan,DEV1,172.16.0.1,M002,Mobile Banking,37,Karyawan Swasta,59,1,31739347.294948068,2025-12-12 10:00:00
